2021-01-22 12:10:23,#<StrategyBigCandle:0x00005601808ca280>,DN2156,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 12:10:23,#<StrategyBigCandle:0x00005601808ca280>,YD7348,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 12:10:23,#<StrategyBigCandle:0x00005601808ca280>,IP6577,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 12:13:03,#<StrategyBigCandle:0x00005601808ca280>,UP9405,9,18,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:13:03,#<StrategyBigCandle:0x00005601808ca280>,DN2156,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:13:04,#<StrategyBigCandle:0x00005601808ca280>,YD7348,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:13:04,#<StrategyBigCandle:0x00005601808ca280>,IP6577,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:41:35,#<StrategyBigCandle:0x00005601808ca280>,UP9405,9,18,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 12:41:35,#<StrategyBigCandle:0x00005601808ca280>,DN2156,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 12:41:35,#<StrategyBigCandle:0x00005601808ca280>,YD7348,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 12:41:35,#<StrategyBigCandle:0x00005601808ca280>,IP6577,9,135,BANKNIFTY21JAN31900PE,BUY,<ltp>
2021-01-22 12:53:55,#<StrategyBigCandle:0x00005601808ca280>,UP9405,9,18,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:53:55,#<StrategyBigCandle:0x00005601808ca280>,DN2156,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:53:55,#<StrategyBigCandle:0x00005601808ca280>,YD7348,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
2021-01-22 12:53:55,#<StrategyBigCandle:0x00005601808ca280>,IP6577,9,135,BANKNIFTY21JAN31900PE,SELL,<ltp>
