2021-02-19 14:58:09,#<StrategyBigCandle:0x00005653ca943580>,YD7348,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-19 14:58:09,#<StrategyBigCandle:0x00005653ca943580>,IP6577,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-19 15:00:00,#<StrategyBigCandle:0x00005653ca943580>,DN2156,9,135,BANKNIFTY2121135500PE,SELL,0
2021-02-19 15:00:00,#<StrategyBigCandle:0x00005653ca943580>,YD7348,9,135,BANKNIFTY2121135500PE,SELL,0
2021-02-19 15:00:01,#<StrategyBigCandle:0x00005653ca943580>,IP6577,9,135,BANKNIFTY2121135500PE,SELL,0
2021-02-22 09:30:04,#<StrategyBigCandle:0x000055cd834d4210>,DN2156,9,405,NIFTY2111414400CE,BUY,0
2021-02-22 09:30:04,#<StrategyBigCandle:0x000055cd834d4210>,YD7348,9,405,NIFTY2111414400CE,BUY,0
2021-02-22 09:30:05,#<StrategyBigCandle:0x000055cd834d4210>,IP6577,9,405,NIFTY2111414400CE,BUY,0
2021-02-22 09:59:19,#<StrategyBigCandle:0x000055cd834d4210>,DN2156,9,45,NIFTY2111414400CE,SELL,0
2021-02-22 09:59:19,#<StrategyBigCandle:0x000055cd834d4210>,YD7348,9,45,NIFTY2111414400CE,SELL,0
2021-02-22 09:59:19,#<StrategyBigCandle:0x000055cd834d4210>,IP6577,9,45,NIFTY2111414400CE,SELL,0
2021-02-22 12:07:34,#<StrategyBigCandle:0x000055cd83477e20>,DN2156,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-22 12:07:34,#<StrategyBigCandle:0x000055cd83477e20>,YD7348,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-22 12:07:35,#<StrategyBigCandle:0x000055cd83477e20>,IP6577,9,1215,BANKNIFTY2121135500PE,BUY,0
2021-02-22 13:34:19,#<StrategyBigCandle:0x000055cd83477e20>,DN2156,9,135,BANKNIFTY2121135500PE,SELL,0
2021-02-22 13:34:20,#<StrategyBigCandle:0x000055cd83477e20>,YD7348,9,135,BANKNIFTY2121135500PE,SELL,0
2021-02-22 13:34:20,#<StrategyBigCandle:0x000055cd83477e20>,IP6577,9,135,BANKNIFTY2121135500PE,SELL,0
2021-03-10 09:30:10,#<StrategyBigCandle:0x00005566af0f7ec0>,YV6876,9,1215,BANKNIFTY2131034800PE,BUY,7.1
2021-03-10 09:30:12,#<StrategyBigCandle:0x00005566af154e18>,YV6876,9,405,NIFTY2111414250PE,BUY,0
2021-03-10 12:19:52,#<StrategyBigCandle:0x00005566af0f7ec0>,YV6876,9,135,BANKNIFTY2131034800PE,SELL,7.6
2021-03-12 09:31:26,#<StrategyBigCandle:0x000055cc6c8f4f10>,YV6876,9,405,NIFTY2131815050PE,BUY,65.3
2021-03-12 12:45:02,#<StrategyBigCandle:0x000055cc6c897ef0>,YV6876,25,46875,BANKNIFTY2131835300PE,BUY,256.95
2021-03-12 13:33:08,#<StrategyBigCandle:0x000055cc6c8f4f10>,YV6876,9,45,NIFTY2131815050PE,SELL,105.95
2021-03-12 13:33:22,#<StrategyBigCandle:0x000055cc6c897ef0>,YV6876,25,1875,BANKNIFTY2131835300PE,SELL,313.4
2021-03-12 14:11:12,#<StrategyBigCandle:0x000055cc6c8f4f10>,YV6876,9,405,NIFTY2131815050PE,BUY,200.25
2021-03-12 14:14:26,#<StrategyBigCandle:0x000055cc6c897ef0>,YV6876,25,46875,BANKNIFTY2131835300PE,BUY,601.45
2021-03-12 14:15:45,#<StrategyBigCandle:0x000055cc6c897ef0>,YV6876,25,1875,BANKNIFTY2131835300PE,SELL,661.65
2021-03-12 14:15:46,#<StrategyBigCandle:0x000055cc6c8f4f10>,YV6876,9,45,NIFTY2131815050PE,SELL,230.6
2021-03-15 09:30:39,#<StrategyBigCandle:0x0000557560898638>,YV6876,9,405,NIFTY2131815050PE,BUY,233.7
2021-03-15 09:37:04,#<StrategyBigCandle:0x0000557560898638>,YV6876,9,45,NIFTY2131815050PE,SELL,274.1
2021-03-15 10:04:29,#<StrategyBigCandle:0x000055756083b5a0>,YV6876,25,46875,BANKNIFTY2131834900PE,BUY,591.3
2021-03-15 10:12:37,#<StrategyBigCandle:0x000055756083b5a0>,YV6876,25,1875,BANKNIFTY2131834900PE,SELL,560
2021-03-15 10:55:55,#<StrategyBigCandle:0x000055756083b5a0>,YV6876,25,46875,BANKNIFTY2131834900PE,BUY,625.9
2021-03-15 10:59:53,#<StrategyBigCandle:0x000055756083b5a0>,YV6876,25,1875,BANKNIFTY2131834900PE,SELL,690
